Year,LocationDesc,LocationAbbr,Category,Indicator,Datasource,DataValueUnit,DataValueType,DataValue,DataValueFootnoteSymbol,DataValueFootnote,IndicatorID,LocationID,IndicatorSortOrder,LocationSortOrder,Geolocation,DataValueAlt
2012,Oklahoma,OK,Water Fluoridation,Total population served by CWS,WFRS,,Population,3548057.0,,,WFRS_State_3,40,22,37,"(35.47203135600046, -97.52107021399968)",3548057
2012,Oregon,OR,Water Fluoridation,Total population served by CWS,WFRS,,Population,3688540.0,,,WFRS_State_3,41,22,38,"(44.56744942400047, -120.15503132599969)",3688540
2012,Pennsylvania,PA,Water Fluoridation,Total population served by CWS,WFRS,,Population,10780146.0,,,WFRS_State_3,42,22,39,"(40.79373015200048, -77.86070029399963)",10780146
2012,Rhode Island,RI,Water Fluoridation,Total population served by CWS,WFRS,,Population,997824.0,,,WFRS_State_3,44,22,40,"(41.70828019300046, -71.52247031399963)",997824
2012,South Carolina,SC,Water Fluoridation,Total population served by CWS,WFRS,,Population,3839526.0,,,WFRS_State_3,45,22,41,"(33.998821303000454, -81.04537120699968)",3839526
2012,South Dakota,SD,Water Fluoridation,Total population served by CWS,WFRS,,Population,690759.0,,,WFRS_State_3,46,22,42,"(44.353130053000484, -100.3735306369997)",690759
2012,Tennessee,TN,Water Fluoridation,Total population served by CWS,WFRS,,Population,5826866.0,,,WFRS_State_3,47,22,43,"(35.68094058000048, -85.77449091399967)",5826866
2012,Texas,TX,Water Fluoridation,Total population served by CWS,WFRS,,Population,25113656.0,,,WFRS_State_3,48,22,44,"(31.827240407000488, -99.42677020599967)",25113656
2012,Utah,UT,Water Fluoridation,Total population served by CWS,WFRS,,Population,2676448.0,,,WFRS_State_3,49,22,45,"(39.360700171000474, -111.58713063499971)",2676448
2012,Virginia,VA,Water Fluoridation,Total population served by CWS,WFRS,,Population,6416760.0,,,WFRS_State_3,51,22,47,"(37.54268067400045, -78.45789046299967)",6416760
2012,Washington,WA,Water Fluoridation,Total population served by CWS,WFRS,,Population,5525840.0,,,WFRS_State_3,53,22,48,"(47.52227862900048, -120.47001078999972)",5525840
2012,West Virginia,WV,Water Fluoridation,Total population served by CWS,WFRS,,Population,1499749.0,,,WFRS_State_3,54,22,49,"(38.66551020200046, -80.71264013499967)",1499749
2012,Wisconsin,WI,Water Fluoridation,Total population served by CWS,WFRS,,Population,4025756.0,,,WFRS_State_3,55,22,50,"(44.39319117400049, -89.81637074199966)",4025756
2012,Wyoming,WY,Water Fluoridation,Total population served by CWS,WFRS,,Population,449223.0,,,WFRS_State_3,56,22,51,"(43.23554134300048, -108.10983035299967)",449223
2012,United States,US,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",,,,WFRS_State_4,US,23,0,,
2012,Alabama,AL,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",23.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_4,1,23,1,"(32.84057112200048, -86.63186076199969)",23
2012,Alaska,AK,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",41.0,,,WFRS_State_4,2,23,2,"(64.84507995700051, -147.72205903599973)",41
2012,Arizona,AZ,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",38.0,,,WFRS_State_4,4,23,3,"(34.865970280000454, -111.76381127699972)",38
2012,Arkansas,AR,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",33.0,,,WFRS_State_4,5,23,4,"(34.74865012400045, -92.27449074299966)",33
2012,California,CA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",34.0,"f,g,h","f: Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate. g: Complete data were not available from WFRS; state provided additional information. h: California is developing new methodology to describe the fluoridated status of water systems that draw water from multiple sources (e.g., ground water, surface water). This report does not reflect Californias new methodology.",WFRS_State_4,6,23,5,"(37.63864012300047, -120.99999953799971)",34
2012,Colorado,CO,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",28.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_4,8,23,6,"(38.843840757000464, -106.13361092099967)",28
2012,Connecticut,CT,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",14.0,,,WFRS_State_4,9,23,7,"(41.56266102000046, -72.64984095199964)",14
2012,Delaware,DE,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",19.0,,,WFRS_State_4,10,23,8,"(39.008830667000495, -75.57774116799965)",19
2012,District of Columbia,DC,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",,,,WFRS_State_4,11,23,9,"(38.89037138500049, -77.03196112699965)",
2012,Florida,FL,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",24.0,,,WFRS_State_4,12,23,10,"(28.932040377000476, -81.92896053899966)",24
2012,Georgia,GA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",6.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_4,13,23,11,"(32.83968109300048, -83.62758034599966)",6
2012,Hawaii,HI,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",50.0,,,WFRS_State_4,15,23,12,"(21.304850435000446, -157.85774940299973)",50
2012,Idaho,ID,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",46.0,,,WFRS_State_4,16,23,13,"(43.682630005000476, -114.3637300419997)",46
2012,Illinois,IL,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",3.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_4,17,23,14,"(40.48501028300046, -88.99771017799969)",3
2012,Indiana,IN,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",8.0,,,WFRS_State_4,18,23,15,"(39.766910452000445, -86.14996019399968)",8
2012,Iowa,IA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",12.0,,,WFRS_State_4,19,23,16,"(42.46940091300047, -93.81649055599968)",12
2012,Kansas,KS,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",35.0,,,WFRS_State_4,20,23,17,"(38.34774030000045, -98.20078122699965)",35
2012,Kentucky,KY,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",1.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_4,21,23,18,"(37.645970271000465, -84.77497104799966)",1
2012,Louisiana,LA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",45.0,,,WFRS_State_4,22,23,19,"(31.31266064400046, -92.44568007099969)",45
2012,Maine,ME,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",22.0,,,WFRS_State_4,23,23,20,"(45.254228894000505, -68.98503133599962)",22
2012,Maryland,MD,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",4.0,,,WFRS_State_4,24,23,21,"(39.29058096400047, -76.60926011099963)",4
2012,Massachusetts,MA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",31.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_4,25,23,22,"(42.27687047000046, -72.08269067499964)",31
2012,Michigan,MI,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",15.0,,,WFRS_State_4,26,23,23,"(44.6613195430005, -84.71439026999968)",15
2012,Minnesota,MN,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",2.0,,,WFRS_State_4,27,23,24,"(46.35564873600049, -94.79420050299967)",2
2012,Mississippi,MS,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",37.0,f,Population served by CWS exceeded the US Census state population estimate; number of people was reduced by the ratio of the population estimate to the CWS population estimate.,WFRS_State_4,28,23,25,"(32.745510099000455, -89.53803082499968)",37
2012,Missouri,MO,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",26.0,,,WFRS_State_4,29,23,26,"(38.635790776000476, -92.56630005299968)",26
2012,Montana,MT,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",47.0,,,WFRS_State_4,30,23,27,"(47.06652897200047, -109.42442064499971)",47
2012,Nebraska,NE,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",30.0,,,WFRS_State_4,31,23,28,"(41.6410409880005, -99.36572062299967)",30
2012,Nevada,NV,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",27.0,,,WFRS_State_4,32,23,29,"(39.493240390000494, -117.07184056399967)",27
2012,New Hampshire,NH,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",43.0,,,WFRS_State_4,33,23,30,"(43.65595011300047, -71.50036091999965)",43
2012,New Jersey,NJ,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",49.0,,,WFRS_State_4,34,23,31,"(40.13057004800049, -74.27369128799967)",49
2012,New Mexico,NM,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",25.0,,,WFRS_State_4,35,23,32,"(34.52088095200048, -106.24058098499967)",25
2012,New York,NY,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",29.0,,,WFRS_State_4,36,23,33,"(42.82700103200045, -75.54397042699964)",29
2012,North Carolina,NC,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",18.0,,,WFRS_State_4,37,23,34,"(35.466220975000454, -79.15925046299964)",18
2012,North Dakota,ND,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",5.0,,,WFRS_State_4,38,23,35,"(47.47531977900047, -100.11842104899966)",5
2012,Ohio,OH,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",11.0,,,WFRS_State_4,39,23,36,"(40.06021014100048, -82.40426005599966)",11
2012,Oklahoma,OK,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",32.0,,,WFRS_State_4,40,23,37,"(35.47203135600046, -97.52107021399968)",32
2012,Oregon,OR,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",48.0,,,WFRS_State_4,41,23,38,"(44.56744942400047, -120.15503132599969)",48
2012,Pennsylvania,PA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",40.0,,,WFRS_State_4,42,23,39,"(40.79373015200048, -77.86070029399963)",40
2012,Rhode Island,RI,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",20.0,,,WFRS_State_4,44,23,40,"(41.70828019300046, -71.52247031399963)",20
2012,South Carolina,SC,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",9.0,,,WFRS_State_4,45,23,41,"(33.998821303000454, -81.04537120699968)",9
2012,South Dakota,SD,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",10.0,,,WFRS_State_4,46,23,42,"(44.353130053000484, -100.3735306369997)",10
2012,Tennessee,TN,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",16.0,,,WFRS_State_4,47,23,43,"(35.68094058000048, -85.77449091399967)",16
2012,Texas,TX,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",21.0,,,WFRS_State_4,48,23,44,"(31.827240407000488, -99.42677020599967)",21
2012,Utah,UT,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",42.0,,,WFRS_State_4,49,23,45,"(39.360700171000474, -111.58713063499971)",42
2012,Vermont,VT,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",39.0,,,WFRS_State_4,50,23,46,"(43.62538123900049, -72.51764079099962)",39
2012,Virginia,VA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",7.0,,,WFRS_State_4,51,23,47,"(37.54268067400045, -78.45789046299967)",7
2012,Washington,WA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",35.0,,,WFRS_State_4,53,23,48,"(47.52227862900048, -120.47001078999972)",35
2012,West Virginia,WV,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",13.0,,,WFRS_State_4,54,23,49,"(38.66551020200046, -80.71264013499967)",13
2012,Wisconsin,WI,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",17.0,,,WFRS_State_4,55,23,50,"(44.39319117400049, -89.81637074199966)",17
2012,Wyoming,WY,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",44.0,,,WFRS_State_4,56,23,51,"(43.23554134300048, -108.10983035299967)",44
2012,United States,US,Water Fluoridation,"Total U.S. population, persons",WFRS,,Population,313914040.0,a,"Census Population Count 2012. Annual Estimates of the Population for the United States, Regions, States, and Puerto Rico: April 1, 2010, to July 1, 2012, (NST-EST2012-01). Source: US Census Bureau, Population Division. Release Date: December 2012. Available at http://www.census.gov/popest/data/intercensal/state/state2012.html.",WFRS_Nat_1,US,1,0,,313914040
